,,,t,v
,,,0.04164,5
,,,0.04168,5
,,,0.04172,5
,,,0.04176,5
,,,0.0418,5
,,,0.04184,5
,,,0.04188,5
,,,0.04192,5
,,,0.04196,5
,,,0.042,5
,,,0.04204,5
,,,0.04208,5
,,,0.04212,5
,,,0.04216,5
,,,0.0422,5
,,,0.04224,5
,,,0.04228,5
,,,0.04232,5
,,,0.04236,5
,,,0.0424,5.2
,,,0.04244,5
,,,0.04248,5
,,,0.04252,5.2
,,,0.04256,5
,,,0.0426,5
,,,0.04264,5.2
,,,0.04268,5
,,,0.04272,5.2
,,,0.04276,5.2
,,,0.0428,5.2
,,,0.04284,5.2
,,,0.04288,5.2
,,,0.04292,5.2
,,,0.04296,5.2
,,,0.043,5.2
,,,0.04304,5
,,,0.04308,5.2
,,,0.04312,5.2
,,,0.04316,5.2
,,,0.0432,5.2
,,,0.04324,5.2
,,,0.04328,5.2
,,,0.04332,5.2
,,,0.04336,5.2
,,,0.0434,5.4
,,,0.04344,5.2
,,,0.04348,5.2
,,,0.04352,5.4
,,,0.04356,5.2
,,,0.0436,5.4
,,,0.04364,5.2
,,,0.04368,5.4
,,,0.04372,5.4
,,,0.04376,5.4
,,,0.0438,5.2
,,,0.04384,5.4
,,,0.04388,5.4
,,,0.04392,5.4
,,,0.04396,5.4
,,,0.044,5.4
,,,0.04404,5.4
,,,0.04408,5.4
,,,0.04412,5.2
,,,0.04416,5.4
,,,0.0442,5.4
,,,0.04424,5.4
,,,0.04428,5.4
,,,0.04432,5.4
,,,0.04436,5.4
,,,0.0444,5.4
,,,0.04444,5.4
,,,0.04448,5.4
,,,0.04452,5.4
,,,0.04456,5.4
,,,0.0446,5.4
,,,0.04464,5.6
,,,0.04468,5.4
,,,0.04472,5.4
,,,0.04476,5.6
,,,0.0448,5.4
,,,0.04484,5.6
,,,0.04488,5.6
,,,0.04492,5.6
,,,0.04496,5.6
,,,0.045,5.6
,,,0.04504,5.6
,,,0.04508,5.6
,,,0.04512,5.6
,,,0.04516,5.4
,,,0.0452,5.6
,,,0.04524,5.4
,,,0.04528,5.6
,,,0.04532,5.6
,,,0.04536,5.6
,,,0.0454,5.6
,,,0.04544,5.6
,,,0.04548,5.6
,,,0.04552,5.6
,,,0.04556,5.6
,,,0.0456,5.6
,,,0.04564,5.6
,,,0.04568,5.6
,,,0.04572,5.8
,,,0.04576,5.6
,,,0.0458,5.6
,,,0.04584,5.6
,,,0.04588,5.6
,,,0.04592,5.6
,,,0.04596,5.6
,,,0.046,5.8
,,,0.04604,5.6
,,,0.04608,5.8
,,,0.04612,5.8
,,,0.04616,5.8
,,,0.0462,5.6
,,,0.04624,5.6
,,,0.04628,5.8
,,,0.04632,5.8
,,,0.04636,5.8
,,,0.0464,5.6
,,,0.04644,5.6
,,,0.04648,5.8
,,,0.04652,5.8
,,,0.04656,5.8
,,,0.0466,5.8
,,,0.04664,5.8
,,,0.04668,5.8
,,,0.04672,5.8
,,,0.04676,5.8
,,,0.0468,5.8
,,,0.04684,5.8
,,,0.04688,5.8
,,,0.04692,5.8
,,,0.04696,5.8
,,,0.047,5.8
,,,0.04704,5.8
,,,0.04708,5.8
,,,0.04712,5.8
,,,0.04716,5.8
,,,0.0472,6
,,,0.04724,6
,,,0.04728,6
,,,0.04732,6
,,,0.04736,5.8
,,,0.0474,5.8
,,,0.04744,6
,,,0.04748,6
,,,0.04752,6
,,,0.04756,6
,,,0.0476,6
,,,0.04764,6
,,,0.04768,6
,,,0.04772,6
,,,0.04776,5.6
,,,0.0478,3.4
,,,0.04784,2.2
,,,0.04788,1.4
,,,0.04792,1
,,,0.04796,0.6
,,,0.048,0.4
,,,0.04804,0.2
,,,0.04808,0.2
,,,0.04812,0.2
,,,0.04816,0.2
,,,0.0482,0.2
,,,0.04824,0.2
,,,0.04828,0.2
,,,0.04832,0
,,,0.04836,0
,,,0.0484,0
,,,0.04844,0
,,,0.04848,0
,,,0.04852,0
,,,0.04856,0.2
,,,0.0486,0.2
,,,0.04864,0.2
,,,0.04868,0.2
,,,0.04872,0.2
,,,0.04876,0.2
,,,0.0488,0.2
,,,0.04884,0.2
,,,0.04888,0.2
,,,0.04892,0.2
,,,0.04896,0.2
,,,0.049,0.2
,,,0.04904,0.2
,,,0.04908,0.2
,,,0.04912,0.2
,,,0.04916,0.2
,,,0.0492,0.2
,,,0.04924,0.2
,,,0.04928,0.2
,,,0.04932,0.4
,,,0.04936,0.2
,,,0.0494,0.2
,,,0.04944,0.2
,,,0.04948,0.2
,,,0.04952,0.2
,,,0.04956,0.4
,,,0.0496,0.4
,,,0.04964,0.4
,,,0.04968,0.4
,,,0.04972,0.4
,,,0.04976,0.2
,,,0.0498,0.4
,,,0.04984,0.4
,,,0.04988,0.2
,,,0.04992,0.4
,,,0.04996,0.4
