,,,t,v
,,,0.04264,5
,,,0.04268,4.8
,,,0.04272,4.6
,,,0.04276,4.6
,,,0.0428,4.4
,,,0.04284,4.2
,,,0.04288,4.2
,,,0.04292,4
,,,0.04296,4
,,,0.043,3.8
,,,0.04304,3.8
,,,0.04308,3.6
,,,0.04312,3.6
,,,0.04316,3.4
,,,0.0432,3.4
,,,0.04324,3.2
,,,0.04328,3.2
,,,0.04332,3
,,,0.04336,3
,,,0.0434,2.8
,,,0.04344,2.8
,,,0.04348,2.6
,,,0.04352,2.6
,,,0.04356,2.6
,,,0.0436,2.4
,,,0.04364,2.4
,,,0.04368,2.2
,,,0.04372,2.2
,,,0.04376,2.2
,,,0.0438,2.2
,,,0.04384,2
,,,0.04388,2
,,,0.04392,2
,,,0.04396,1.8
,,,0.044,1.8
,,,0.04404,1.6
,,,0.04408,1.6
,,,0.04412,1.6
,,,0.04416,1.6
,,,0.0442,1.4
,,,0.04424,1.2
,,,0.04428,1.4
,,,0.04432,1.2
,,,0.04436,1.2
,,,0.0444,1.2
,,,0.04444,1.2
,,,0.04448,1
,,,0.04452,1
,,,0.04456,1
,,,0.0446,1
,,,0.04464,1
,,,0.04468,0.8
,,,0.04472,0.8
,,,0.04476,0.8
,,,0.0448,0.8
,,,0.04484,0.8
,,,0.04488,0.8
,,,0.04492,0.6
,,,0.04496,0.6
,,,0.045,0.6
,,,0.04504,0.6
,,,0.04508,0.6
,,,0.04512,0.6
,,,0.04516,0.6
,,,0.0452,0.4
,,,0.04524,0.6
,,,0.04528,0.4
,,,0.04532,0.4
,,,0.04536,0.4
,,,0.0454,0.2
,,,0.04544,0.4
,,,0.04548,0.4
,,,0.04552,0.4
,,,0.04556,0.2
,,,0.0456,0.2
,,,0.04564,0.4
,,,0.04568,0.2
,,,0.04572,0.2
,,,0.04576,0.2
,,,0.0458,0.2
,,,0.04584,0.2
,,,0.04588,0.2
,,,0.04592,0.2
,,,0.04596,0.2
,,,0.046,0.2
,,,0.04604,0.2
,,,0.04608,0
,,,0.04612,0.2
,,,0.04616,0
,,,0.0462,0.2
,,,0.04624,0
,,,0.04628,0
,,,0.04632,0
,,,0.04636,0
,,,0.0464,0
,,,0.04644,0.2
,,,0.04648,0
,,,0.04652,0
,,,0.04656,0
,,,0.0466,0
,,,0.04664,0
,,,0.04668,0
,,,0.04672,0
,,,0.04676,0
,,,0.0468,0
,,,0.04684,0
,,,0.04688,0
,,,0.04692,0
,,,0.04696,0
,,,0.047,0
,,,0.04704,0
,,,0.04708,0
,,,0.04712,-0.2
,,,0.04716,-0.2
,,,0.0472,-0.2
,,,0.04724,-0.2
,,,0.04728,0
,,,0.04732,0
,,,0.04736,0
,,,0.0474,0
,,,0.04744,0
,,,0.04748,0
,,,0.04752,0
,,,0.04756,-0.2
,,,0.0476,-0.2
,,,0.04764,0
,,,0.04768,0
,,,0.04772,0
,,,0.04776,0
,,,0.0478,0
,,,0.04784,0
,,,0.04788,-0.2
,,,0.04792,0
,,,0.04796,-0.2
,,,0.048,0
,,,0.04804,-0.2
,,,0.04808,0
,,,0.04812,0
,,,0.04816,-0.2
,,,0.0482,0
,,,0.04824,-0.2
,,,0.04828,0
,,,0.04832,0
,,,0.04836,-0.2
,,,0.0484,0
,,,0.04844,0
,,,0.04848,0
,,,0.04852,-0.2
,,,0.04856,0
,,,0.0486,0
,,,0.04864,0
,,,0.04868,0
,,,0.04872,0
,,,0.04876,0
,,,0.0488,0
,,,0.04884,0
,,,0.04888,0
,,,0.04892,0
,,,0.04896,0
,,,0.049,0
,,,0.04904,0
,,,0.04908,0
,,,0.04912,0
,,,0.04916,0
,,,0.0492,0
,,,0.04924,0
,,,0.04928,0
,,,0.04932,0
,,,0.04936,0
,,,0.0494,0
,,,0.04944,0
,,,0.04948,0
,,,0.04952,0
,,,0.04956,0
,,,0.0496,0
,,,0.04964,0
,,,0.04968,0
,,,0.04972,0
,,,0.04976,0
,,,0.0498,0
,,,0.04984,0
,,,0.04988,0
,,,0.04992,0
,,,0.04996,0.2
